imdbID,Title,Year,Rating,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
2381249,Mission: Impossible - Rogue Nation,2015,4.0,Christopher McQuarrie,Christopher McQuarrie,Joe Kraemer,"Tom Cruise, Jeremy Renner, Simon Pegg, Rebecca Ferguson, Ving Rhames, Sean Harris, Simon McBurney, Zhang Jingchu, Tom Hollander, Jens Hultén, Alec Baldwin, Mateo Rufino, Fernando Abadie, Alec Utgoff, Hermione Corfield, Nigel Barber, William Roberts, Patrick Poletti, Martin Cochrane, David Peart, Barnabás Réti, Ash Merat, James Weber Brown, Robert Maaser, Wolfgang Stegemann, Eva-Marie Becker, Adam Ganne, Jesus Alvarez, America Olivo, James Cleverton, Martin Nelson, James McOran Campbell, Tom Lowe, Nicholas Sharratt, Nicholas Lupu, Stella Stocker, Martin Bermoser, Benjamin Plautz, Nina Hartmann, Daniela Nitsch, Carola Niederhuber, Tim Breyvogel, Laurence Rupp, Wolfgang Cerny, Rupert Wickham, Judith Bogner, Peter Stark, Ulli Ackermann, Saif Al-Warith, Robert Luckay, Tarrick Benham, Tyler Fayose, Rachel Handshaw, Julian Moore-Cook, Sean Cronin, Emilio Aniba, Volkan Ay, Amra Mallassi, Hadrian Howard, Walles Hamonde, Shamir Dawood, Sagar Radia, Yasen Atour, Noor Dillan-Night, Mingus Johnston, Osy Ikhile, Nigel Allen, Georgina Redhead, Bruce Lawrence, Femi Ogunbanjo, Katie Pattinson, Jorge Leon, Alana Maria, Jessica Allain, Anna-Marie Sullivan, Romeo Visca, Tom Coulston, Steven Gätjen, Teddy Newton",7.4,75.0,United States,English
4912910,Mission: Impossible - Fallout,2018,4.0,Christopher McQuarrie,Christopher McQuarrie,Lorne Balfe,"Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg, Rebecca Ferguson, Sean Harris, Angela Bassett, Vanessa Kirby, Michelle Monaghan, Wes Bentley, Frederick Schmidt, Alec Baldwin, Liang Yang, Kristoffer Joner, Wolf Blitzer, Raphael Acloque, Andrew Cazanave Pin, Christophe de Choisy, Raphael Desprez, Jean Baptiste Fillon, Maximilian Geller, Olivier Huband, Vincent Latorre, Thierry Picaut, Alexandre Poole, Guy Remy, Alix Bénézech, Joey Ansah, Velibor Topic, Dean Ashton, Harvey Djent, Grahame Fox, David Mumeni, Charlie Archer, Caspar Phillipson, Lolly Adefope, Ffion Jolly, Russ Bain, Ross O'Hennessy, Nigel Allen, Tracey Saunders, Alicia Mencía Castaño, Lady Conny Sharples, Jessie Vinning, Stuart Davidson, Julianne Binard, Hiten Patel, Jag Patel, Godiva Marshall, Robert Ryan, Pamela Cook, Stephen Erhirhi, Christopher McQuarrie",7.7,87.0,United States,English
9603208,Mission: Impossible - The Final Reckoning,2025,3.0,Christopher McQuarrie,"Christopher McQuarrie, Erik Jendresen","Max Aruj, Alfie Godfrey","Tom Cruise, Hayley Atwell, Ving Rhames, Simon Pegg, Esai Morales, Pom Klementieff, Henry Czerny, Holt McCallany, Janet McTeer, Nick Offerman, Hannah Waddingham, Tramell Tillman, Angela Bassett, Shea Whigham, Greg Tarzan Davis, Charles Parnell, Mark Gatiss, Rolf Saxon, Lucy Tulugarjuk, Cary Elwes, Katy O'Brian, Stephen Oyoung, Tomás Paredes, Paul Bullion, Pasha D. Lychnikoff, Kwabena Ansah, Ryn Alleyne, Ned Campbell, Charlie Carter, Chantelle Roman, Mark Taqqaugaq, Ipeelie Ootoova, Jacky Qrunnut, Izyan Hay, Ross McCall, Hugo Salter, Jess Khan-Lee, Harrison Daniels, Alan Calton, Lorraine Tai, Tommie Earl Jenkins, Shamail Ali, Peter Devlin, Jude Mack, Stefanie Nieuwenhuyse, Sydney Cole Alexander, Gabriella Piazza, Elliot Janks, Martin McDougall, Edem Atsu-Swanzy, Madeleine Day, Marcin Dorociński, Ivan Ivashkin, Zahari Baharov, Jean Kartal, Os Leanse, Mateusz Malecki, Jay Saighal, Kyle Abdullah, Isata Kamara, Shane Afolabi, Dylan Kussman, Bridgette Amofah, Katie Bernstein, Andrew Prince Boateng, Stanley Eldridge, Aisha-May Hunte, Dominic Leeder, Sam Lilja, Lloyd James, Adrian Muykanovich, Jacob O'Connor, Seb Slade, Nathan Wiley, René Valius, John Romain, Rene Vrabel, Lee Charles, Kyle Freemantle, Igor Karpovich, Christopher McQuarrie",7.3,67.0,United States,English
414387,Pride & Prejudice,2005,3.5,Joe Wright,Deborah Moggach,Dario Marianelli,"Keira Knightley, Matthew Macfadyen, Brenda Blethyn, Rosamund Pike, Carey Mulligan, Jena Malone, Talulah Riley, Donald Sutherland, Simon Woods, Judi Dench, Tom Hollander, Rupert Friend, Kelly Reilly, Claudie Blakley, Penelope Wilton, Peter Wight, Sylvester Morand, Pip Torrens, Janet Whiteside, Roy Holder, Sinead Matthews, Jay Simpson, Rosamund Stephen, Samantha Bloom, Cornelius Booth, Meg Wynn Owen, Tamzin Merchant, Moya Brady, Mark Arends, Bret Jones, Liam Thomas",7.8,82.0,United Kingdom,English
79116,Escape from Alcatraz,1979,4.0,Don Siegel,Richard Tuggle,Jerry Fielding,"Clint Eastwood, Patrick McGoohan, Roberts Blossom, Jack Thibeau, Fred Ward, Paul Benjamin, Larry Hankin, Bruce M. Fischer, Frank Ronzio, Fred Stuthman, David Cryer, Hank Brandt, Ray K. Goman, Blair Burrows, Madison Arnold, Garry Goodrow, Ron Vernan, Ed Vasgersian, Matthew Locricchio, Bob Balhatchet, Stephen Bradley, Regina Baff, Joe Miksak, Candace Bowen, Don Michaelian, Dan Leegant, John Garabedian, Jason Ronard, Ross Reynolds, Al Dunlap, Denis Berkfeldt, Jim Haynie, Tony Dario, Fritz Manes, Dana Derfus, Don Cummins, Gordon Handforth, John Scanlon, Don Watters, Joe Knowland, James Collier, R. J. Ganzert, Robert Hirschfeld, Lloyd Nelson, George Orrison, Gary Warren, Joseph Whipp, Terry Wills, Dale Alvarez, Sheldon Feldner, Danny Glover, Carl Lumbly, Patrick Valentino, Gilbert Thomas Jr., Eugene Jackson",7.6,76.0,United States,English
12299608,Mickey 17,2025,3.0,Bong Joon Ho,Bong Joon Ho,Jung Jae-il,"Robert Pattinson, Naomi Ackie, Steven Yeun, Mark Ruffalo, Toni Collette, Anamaria Vartolomei, Daniel Henshall, Patsy Ferran, Steve Park, Tim Key, Holliday Grainger, Michael Monroe, Cameron Britton, Edward Davis, Ian Hanmore, Lloyd Hutchinson, Christian Patterson, Samuel Blenkin, Sabet Choudhury, Rose Shalloo, Bronwyn James, Milo James, Jude Mack, Thomas Turgoose, Adam Colborne, Tom Cawte, Ellen Robertson, Sam Woodhams, Kayla Meikle, Haydn Gwynne, Theo Ogundipe, Jamila Wingett, Spike White, Angus Imrie, Afolabi Alli, Anna Mouglalis",6.7,72.0,United Kingdom,English
245429,Spirited Away,2001,4.0,Hayao Miyazaki,Hayao Miyazaki,Joe Hisaishi,"Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takashi Naito, Yasuko Sawaguchi, Tsunehiko Kamijô, Takehiko Ono, Bunta Sugawara, Akio Nakamura, Yumi Tamai, Ryunosuke Kamiki, Tatsuya Gashûin, Yo Oizumi, Ken Yasuda, Koba Hayashi, Shigeru Wakita, Shirou Saitou, Michiko Yamamoto, Keiko Tsukamoto, Shinji Tokumaru, Kaori Yamagata, Tsuzuki Kayako, Masahiro Asano, Kazutaka Hayashida, Ikuko Yamamoto, Mina Meguro, Tetsurô Ishibashi, Katsutomo Shîbara, Shinobu Katabuchi, Noriko Kitou, Naoto Kaji, Yoshitaka Sukegawa, Aki Tachikawa, Noriko Yamaya, Katsuhisa Matsuo, Masayuki Kizu, Yôko Ôno, Sachie Azuma, Shigeyuki Totsugi, Mayumi Saco, Sonoko Soeda, Akiko Tomihira, Minako Masuda, Orika Ono, Rina Yamada, Miwa Takachi, Hiromi Takeuchi, Makiko Oku",8.6,96.0,Japan,Japanese
2428170,Creep,2014,3.5,Patrick Brice,,"Eric Andrew Kuhn, Kyle Field","Mark Duplass, Patrick Brice, Katie Aselton",6.3,74.0,United States,English
27403986,Juror #2,2024,3.0,Clint Eastwood,Jonathan A. Abrams,Mark Mancina,"Nicholas Hoult, Toni Collette, J.K. Simmons, Chris Messina, Gabriel Basso, Zoey Deutch, Cedric Yarbrough, Leslie Bibb, Kiefer Sutherland, Amy Aquino, Adrienne C. Moore, Megan Mieduch, Melanie Harrison, Drew Scheid, Hedy Nasser, Phil Biedron, Bria Brimmer, Chikako Fukuyama, Zele Avradopoulos, Onix Serrano, Jason Coviello, Rebecca Koon, Francesca Eastwood, KateLynn E. Newberry, Rachel Walters, Scott Alan Smith, Javier Vazquez Jr., Kurt Yue, Tom Thon, RaVal Davis, Gabriel Butler, Kevin Saunders, Luciano Antonino, Lou Bosch, Kellen Boyle, Vincent Minutella, Ella Fraley, Grant Roberts, Derrick Lemmon",7.0,72.0,United States,English
104257,A Few Good Men,1992,5.0,Rob Reiner,Aaron Sorkin,Marc Shaiman,"Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon, Kiefer Sutherland, Kevin Pollak, James Marshall, J. T. Walsh, Christopher Guest, J.A. Preston, Matt Craven, Wolfgang Bodison, Xander Berkeley, John M. Jackson, Noah Wyle, Cuba Gooding Jr., Lawrence Lowe, Joshua Malina, Oscar Jordan, John M. Mathews, Aaron Sorkin, Alex Wexo, Frank Cavestani, Jan Munroe, Ron Ostrow, Matthew Saks, Harry Caesar, Michael DeLorenzo, Geoffrey Nauffts, Arthur Senzy, Cameron Thor, David Bowe, Gene Whittington, Maud Winchester, Jack Serino",7.7,62.0,United States,English
120382,The Truman Show,1998,4.5,Peter Weir,Andrew Niccol,"Burkhard von Dallwitz, Philip Glass, Wojciech Kilar","Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Holland Taylor, Ed Harris, Paul Giamatti, Brian Delate, Peter Krause, Blair Slater, Heidi Schanz, Una Damon, Krista Lynn Landolfi, O-Lan Jones, Ron Taylor, Don Taylor, Ted Raymond, Harry Shearer, Jeanette Miller, Philip Glass, Joe Minjares, Philip Baker Hall, John Pleshette, Terry Camilleri, Joel McKinnon Miller, Judy Clayton, Fritz Dominique, Angel Schmiedt, Nastassja Schmiedt, Muriel Moore, Mal Jones, Judson Vaughn, Earl Hilliard Jr., David Andrew Nash, Jim Towers, Savannah Swafford, Antoni Corone, Mario Ernesto Sánchez, John Roselius, Kade Coates, Marcia DeBonis, Sam Kitchin, Sebastian Youngblood, Dave Corey, Mark Alan Gillott, Jay Saiter, Tony Todd, Marco Rubeo, Daryl Davis, Robert Davis, R.J. Murdock, Matthew McDonough, Larry McDowell, Joseph Lucus, Logan Kirksey, Adam Tomei, John Pramik, Al Foster, Zoaunne LeRoy, Millie Slavin, Dona Hardy, Tom Simmons, Susan Angelo, Carly Smiga, Yuji Okumoto, Kiyoko Yamaguchi, Saemi Nakamura, Sergio Kato, Jake Eberle, Marc Macaulay, Melissa Fitzgerald",8.2,90.0,United States,English
1591095,Insidious,2010,3.5,James Wan,Leigh Whannell,Joseph Bishara,"Patrick Wilson, Rose Byrne, Lin Shaye, Ty Simpkins, Barbara Hershey, Leigh Whannell, Angus Sampson, Andrew Astor, Corbett Tuck, Heather Tocquigny, Ruben Pla, John Henry Binder, Joseph Bishara, Philip Friedman, J. LaRose, Kelly Devoto",6.8,52.0,United States,English
357413,Anchorman: The Legend of Ron Burgundy,2004,4.0,Adam McKay,"Will Ferrell, Adam McKay",Alex Wurman,"Will Ferrell, Christina Applegate, Paul Rudd, Steve Carell, David Koechner, Fred Willard, Chris Parnell, Kathryn Hahn, Fred Armisen, Seth Rogen, Paul F. Tompkins, Danny Trejo, Scot Robinson, Ian Roberts, Darcy Donavan, Renee Weldon, Jerry Minor, Holmes Osborne, Charles Walker, Shira Piven, Lili Rose McKay, Thomas E. Mastrolia, Jay Johnston, Peter A. Hulne, Laura Kightlinger, Adam McKay, Joseph T. Mastrolia, Judd Apatow, Debra McGuire, Kent Shocknek, Monique McIntyre, Bob Rummler, Charles Poynter, Esmerelda McQuillan, Angela Grillo, Lionel Allen, Trina D. Johnson, Mary Alice G. Goodin, Yasmine Nickle, Fred Dresch, Glen Hambly, Stuart Gold, Bill Kurtis, Jack Black, Ben Stiller, Luke Wilson, Frank Gorgie, Missi Pyle, Tim Robbins, Vince Vaughn, Jerry Stiller, Matthew Vlahakis, Barney",7.1,63.0,United States,English
7711170,Alone,2020,2.5,John Hyams,Mattias Olsson,Nima Fakhrara,"Jules Willcox, Marc Menchaca, Anthony Heald, Jonathan Rosenthal, Katie O’Grady, Betty Moyer, Shelly Lipkin, Emily Sahler, Laura Duyn, Brenton Montgomery, Nico Floresca",6.2,70.0,United States,English
16311594,F1,2025,3.5,Joseph Kosinski,Ehren Kruger,Hans Zimmer,"Brad Pitt, Damson Idris, Javier Bardem, Kerry Condon, Tobias Menzies, Kim Bodnia, Sarah Niles, Will Merrick, Joseph Balderrama, Abdul Salis, Callie Cooke, Samson Kayo, Simon Kunz, Liz Kingsman, Simone Ashley, Ramona Von Pusch, Barney Smith, Poppy Smith, Luciano Bacheta, Rosie Dwyer, Martin Brundle, David Croft, Leigh Diffey, Shea Whigham, Patrick Long, Will Redmond, Michael Aaron Milligan, Kyle Rankin, Rachel Walters, Steven Sean Garland, Avis-Marie Barnes, Will Buxton, Rachel Brookes, Natalie Pinkham, Maria Thoma, Tom Clarkson, Martin Savage, Zoe Oedekerk, Tiësto, Elena Rivers, Nancy Carroll, Ankur Bahl, Mohammed Alkhoori, Salwa Al Hadhrami, Sal Lopez, Darius De La Cruz, Gabriel Rivas, Alexander Albon, Fernando Alonso, Oliver Bearman, Valtteri Bottas, Franco Colapinto, Nyck de Vries, Jack Doohan, Pierre Gasly, Zhou Guanyu, Lewis Hamilton, Nico Hülkenberg, Liam Lawson, Charles Leclerc, Kevin Magnussen, Lando Norris, Esteban Ocon, Sergio Pérez, Oscar Piastri, Daniel Ricciardo, George Russell, Carlos Sainz Jr., Logan Sargeant, Lance Stroll, Yuki Tsunoda, Zak Brown, Max Verstappen, Christian Horner, Guenther Steiner, Lawrence Stroll, Frédéric Vasseur, James Vowles, Toto Wolff, Stefano Domenicali, Simon Minter, Mykyta Rozenko",7.8,68.0,United States,English
120663,Eyes Wide Shut,1999,4.0,Stanley Kubrick,"Stanley Kubrick, Frederic Raphael",Jocelyn Pook,"Tom Cruise, Nicole Kidman, Sydney Pollack, Marie Richardson, Rade Šerbedžija, Todd Field, Vinessa Shaw, Alan Cumming, Sky du Mont, Fay Masterson, Leelee Sobieski, Thomas Gibson, Madison Eginton, Julienne Davis, Jackie Sawiris, Leslie Lowe, Peter Hans Benson, Michael Doven, Louise J. Taylor, Stewart Thorndike, Randall Paul, Lisa Leone, Kevin Connealy, Mariana Hewett, Dan Rollman, Gavin Parry, Chris Pare, Adam Lias, Christian Clarke, Kyle Whitcombe, Gary Goba, Florian Windorfer, Togo Igawa, Eiji Kusuhara, Sam Douglas, Angus MacInnes, Abigail Good, Brian W. Cook, Leon Vitali, Carmela Marner, Phil Davies, Cindy Dolenc, Clark Hayes, Treva Etienne, Colin Angus, Karla Ashley, Kate Charman, James Demaria, Tony De Sergio, Janie Dickens, Laura Fallace, Vanessa Fenton, Georgina Finch, Peter Godwin, Joanna Heath, Lee Henshaw, Ateeka Poole, Adam Pudney, Sharon Quinn, Ben De Saumserez, Emma Lou Sharratt, Paul Spelling, Matthew Thompson, Dan Travers, Russell Trigg, Kate Whalin, Cate Blanchett, John N. Campbell, Emilio D'Alessandro, Paul Desbois, Donna Ewin, Sam Heydon, Alex Hobbs, Christiane Kubrick, Katharina Kubrick, Graham Skidmore, Stanley Kubrick",7.5,69.0,United Kingdom,English
11320192,The Evil Next Door,2020,2.5,"Tord Danielsson, Oskar Mellander","Tord Danielsson, Oskar Mellander",,"Dilan Gwyn, Linus Wahlgren, Henrik Norlén, Niklas Jarneheim, Janna Granström, Karin Holmberg, Sovi Rydén, Troy James, Tora Carlbaum",5.2,,Sweden,Swedish
120082,Scream 2,1997,3.0,Wes Craven,Kevin Williamson,Marco Beltrami,"Neve Campbell, Courteney Cox, David Arquette, Jerry O'Connell, Timothy Olyphant, Jamie Kennedy, Laurie Metcalf, Elise Neal, Sarah Michelle Gellar, Liev Schreiber, Jada Pinkett Smith, Omar Epps, Duane Martin, Lewis Arquette, Rebecca Gayheart, Portia de Rossi, Heather Graham, Roger L. Jackson, Joshua Jackson, Marisol Nichols, Tori Spelling, Luke Wilson, David Warner, Selma Blair, Rasila Schroeder, Peter Deming, Molly Gross, Rebecca McFarland, Kevin Williamson, Sandy Heddings, Dave Allen Clark, Joe Washington, Angie Dillard, John Patrick, Craig Shoemaker, Walter Franks, Nina Petronzio, Stephanie Belt, Richard Bruce Doughty, Cornelia Kiss, Lucy Lin, Philip Pavel, Nancy O'Dell, Greg Meiss, Adam Shankman, Kris Andersson, Carmen M. Chavez, Anne Fletcher, Erik Hyler, Sebastian La Cause, Lance MacDonald, Laurie Sposit, Ryan Lee Swanson, Sarah Christine Smith, Jack Baun, Christopher Doyle, Jason Horgan, Daniel K. Arredondo, John Embry, Corey Mendell Parker, Tim Hillman, Mark Oliver, Jennifer Weston, Shelly Benedict, Paulette Patterson, Wes Craven, Jason Trost, Franco Castan, Matthew Lillard, Deadra Moore",6.3,62.0,United States,English
26753003,Trap,2024,3.0,M. Night Shyamalan,M. Night Shyamalan,Herdís Stefánsdóttir,"Josh Hartnett, Ariel Donoghue, Saleka Night Shyamalan, Alison Pill, Hayley Mills, Jonathan Langdon, Mark Bacolcol, Marnie McPhail, Kid Cudi, Russ, Marcia Bennett, Vanessa Smythe, M. Night Shyamalan, Lochlan Ray Miller, Steve Boyle, David D'Lancy Wilson, James Gomez, Nadine Hyatt, Michael Brown, Hailey Summer, Olivia Barrett, Allison Ference, Harley Ruznisky, Joseph Daly, Luke Charles, Mateo Arias, Milan Deng, Ajanae Stephenson, Khiyla Aynne, Abbas Wahab, Bobby Manning, Maya Lee O'Connor, Lauren Brady, Valentina Theresa, Erica Wilson, Leeyarah Belle Barcia, Sare Thorpe, Mia Yaguchi-Chow, Dominique Brownes, Lara Zaluski, Timilehin Olusoga, Elizabeth Victoria Wong, Josh Stone, Piper Hook, AJ Nadeau, Michael Cox, Jarrod W. Clegg, Jennifer Ashleigh Lloyd, Iliya Kovler, Joshua Peace",5.8,52.0,United States,English
1736633,"Oslo, August 31st",2011,4.0,Joachim Trier,"Eskil Vogt, Joachim Trier","Ola Fløttum, Torgny Amdam","Anders Danielsen Lie, Malin Crépin, Hans Olav Brenner, Ingrid Olava, Tone Beate Mostraum, Øystein Røger, Aksel Thanke, Kjærsti Odden Skjeldal, Renate Reinsve, Anders Borchgrevink, Petter Width Kristiansen, Johanne Kjellevik Ledang, Iselin Steiro, Elin Gunnarsdotter Sandvik",7.6,84.0,Norway,Norwegian
1631867,Edge of Tomorrow,2014,3.5,Doug Liman,"Christopher McQuarrie, Jez Butterworth, John-Henry Butterworth",Christophe Beck,"Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton, Jonas Armstrong, Tony Way, Kick Gurry, Franz Drameh, Dragomir Mrsic, Charlotte Riley, Masayoshi Haneda, Terence Maynard, Noah Taylor, Lara Pulver, Madeleine Mantock, Assly Zandry, Sebastian Blunt, Beth Goddard, Ronan Summers, Aaron Romano, Usman Akram, Bentley Kalu, Mairead McKinley, Andrew Neil, Martin Hyder, Tommy Campbell, John Dutton, Harry Landis, Rachel Handshaw, Martin McDougall, Anna Botting, Jane Hill, Erin Burnett, Danny Kushmaro, David Kaye, Johnny Otto, Stuart Matthews, Lamin Tamba, Philip Harvey, Marianne Jean-Baptiste, JD Roth-Round",7.9,71.0,United States,English
134084,Scream 3,2000,2.5,Wes Craven,Ehren Kruger,Marco Beltrami,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy-Wahlberg, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy, Roger L. Jackson, Julie Janney, Richmond Arquette, Nancy O'Dell, Ken Taylor, Lynn McRee, Roger Corman, Josh Pais, John Embry, Lawrence Hecht, Lisa Beach, Kevin Smith, Jason Mewes, Erik Erath, Daniel K. Arredondo, Lisa Gordon, Heather Matarazzo, Carrie Fisher, C.W. Morgan, Beth Toussaint, Wes Craven, Strawberry Fields",5.7,56.0,United States,English
448134,Sunshine,2007,3.5,Danny Boyle,Alex Garland,John Murphy,"Cillian Murphy, Rose Byrne, Chris Evans, Michelle Yeoh, Cliff Curtis, Hiroyuki Sanada, Troy Garity, Benedict Wong, Mark Strong, Paloma Baeza, Archie Macdonald, Sylvie Macdonald, Chipo Chung, Kevin Hudson",7.2,64.0,United Kingdom,English
1262416,Scream 4,2011,2.5,Wes Craven,Kevin Williamson,Marco Beltrami,"David Arquette, Neve Campbell, Courteney Cox, Emma Roberts, Hayden Panettiere, Anthony Anderson, Adam Brody, Rory Culkin, Mary McDonnell, Marley Shelton, Alison Brie, Marielle Jaffe, Nico Tortorella, Erik Knudsen, Anna Paquin, Kristen Bell, Lucy Hale, Shenae Grimes-Beech, Britt Robertson, Aimee Teegarden, Roger L. Jackson, Nancy O'Dell, Justin Michael Brandt, Dane Farwell, Gordon Michaels, John Lepard, Kim Adams, Devin Scillian, Mark Aaron Buerkle, Julia Ho, Alexander Punch, Glenda Lewis, William Spencer, Tim Doty, Peter Carey, Wes Craven, Elliott Jo Sinclair",6.2,52.0,United States,English
4589218,Five Nights at Freddy's,2023,1.0,Emma Tammi,"Scott Cawthon, Emma Tammi, Seth Cuddeback","Taylor Stewart, Andrew Grush","Josh Hutcherson, Piper Rubio, Elizabeth Lail, Matthew Lillard, Mary Stuart Masterson, Kat Conner Sterling, David Lind, Christian Stokes, Joseph Poliquin, Grant Feely, Asher Colton Spence, David Huston Doty, Liam Hendrix, Jophielle Love, Tadasay Young, Michael P. Sullivan, Wyatt Parker, Lucas Grant, Jessica Blackmore, Garrett Hines, Ryan Reinike, Theodus Crane, Julia Belanova, Lisa Mackel Smith, Xander Mateo, Matthew Patrick, Bailey Winston, Gralen Bryant Banks, Cory Kenshin, Victoria Patenaude, Kellen Goff, Judy Geeson",5.4,33.0,United States,English
388795,Brokeback Mountain,2005,4.5,Ang Lee,"Diana Ossana, Larry McMurtry",Gustavo Santaolalla,"Heath Ledger, Jake Gyllenhaal, Michelle Williams, Anne Hathaway, Randy Quaid, Linda Cardellini, Anna Faris, David Harbour, Roberta Maxwell, Kate Mara, Peter McRobbie, Graham Beckel, Mary Liboiron, Scott Michael Campbell, Marty Antonini, David Trimble, Larry Reese, Valerie Planche, Victor Reyes, Lachlan Mackintosh, Tom Carey, Don Bland, Steven Cree Molison, Duval Lang, Dan McDougall, Dean Barrett, Kade Phillips, Steffen Cole Moser, Cheyenne Hill, Cayla Wolever, Sarah Hyslop, Jacey Kenny, Keanna Dubé, Brooklynn Proulx, Hannah Stewart, Jake Church, James Baker, Pete Seadon, Jerry Callaghan, Ken Zilka, John Tench, Will Martin, Gary Lauder, Christian Fraser, Cam Sutherland, Barb Mitchell, Rodrigo Prieto, Ken Roberts, Kailin See, Jayson Therrien, Erika Walter",7.7,87.0,United States,English
17663992,Scream VI,2023,2.0,"Matt Bettinelli-Olpin, Tyler Gillett","Guy Busick, James Vanderbilt","Brian Tyler, Sven Faulconer","Melissa Barrera, Jenna Ortega, Jasmin Savoy Brown, Mason Gooding, Jack Champion, Roger L. Jackson, Liana Liberato, Dermot Mulroney, Devyn Nekoda, Josh Segarra, Hayden Panettiere, Henry Czerny, Tony Revolori, Skeet Ulrich, Samara Weaving, Courteney Cox, Matthew Giuffrida, Andre Anthony, Thomas Cadrot, Barry Morgan, Chanel Mings, Erika Prevost, Jesse Camacho, Jenna Wheeler-Hughes, Mizinga Mwinga, Céleste Dubé, André Bédard, Eric Davis, Lydia Zadel, Elizabeth Neale, Justin Johnson, Stephane Ishmael, Max Laferriere, Jack Quaid, Jason Cavalier, Thom Newell, Tim Robinson, Akiva Schaffer",6.4,61.0,United States,English
206634,Children of Men,2006,4.5,Alfonso Cuarón,"David Arata, Alfonso Cuarón, Timothy J. Sexton, Hawk Ostby, Mark Fergus",John Tavener,"Clive Owen, Clare-Hope Ashitey, Chiwetel Ejiofor, Julianne Moore, Michael Caine, Pam Ferris, Charlie Hunnam, Danny Huston, Peter Mullan, Oana Pellea, Jacek Koman, Phaldut Sharma, Juan Gabriel Yacuzzi, Mishal Husain, Rob Curling, Maria McErlane, Michael Haughey, Miriam Karlin, Philippa Urquhart, Tehmina Sunny, Jody Halse, Ilario Bisi-Pedro, Michael Klesic, Martina Messing, Simon Poland, Barnaby Edwards, Ed Westwick, Valerie Griffiths, Billy Cook, Gary Hoptrough, Rob Inch, Jamie Kenna, Maurice Lee, Dhafer L'Abidine, Bruno Ouvrard, Denise Mack, Joy Richardson, Caroline Lena Olsson, Milenka James, Somi De Souza, Francisco Labbe, Thorston Manderlay, Georgia Goodman, Jon Chevalier, Rita Davies, Kim Fenton, Chris Gilbert, Phoebe Hawthorne, Rebecca Howard, Atalanta White, Laurence Woodbridge, Dorothy Grumbar, Barry Martin, Ernesto Tomasini, Keith Dunphy, Raymond Trickitt, Nabil Shaban, Goran Kostić, Dermot O'Neill, Faruk Pruti, Alexandre Bestavashvili, Galina McWhirr, Nirmala Martis, Ida Church, Yolanda Vazquez, Andrew Brooke, Nihal Arthanayake, Andy Callaghan, Forbes KB, P. D. James, Jamie Lengyel, João Costa Menezes, Vidal Sancho, John Warman, Paul Warren, Yana Yanezic, Michael Snelders, Steve Murphy, Philip Harvey",7.9,84.0,United Kingdom,English
196229,Zoolander,2001,3.5,Ben Stiller,"Drake Sather, Ben Stiller, John Hamburg",David Arnold,"Ben Stiller, Owen Wilson, Christine Taylor, Will Ferrell, Milla Jovovich, Jerry Stiller, David Duchovny, Jon Voight, Judah Friedlander, Nathan Lee Graham, Alexandre Manning, Asio Highsmith, Alexander Skarsgård, Donald Trump, Christian Slater, Tom Ford, Cuba Gooding Jr., Steve Kmetko, Tommy Hilfiger, Natalie Portman, Fabio, Lenny Kravitz, Gwen Stefani, Heidi Klum, Mark Ronson, Paris Hilton, David Bowie, Tyson Beckford, Fred Durst, Lance Bass, Lil' Kim, Garry Shandling, Stephen Dorff, Sandra Bernhard, Claudia Schiffer, Veronica Webb, Lukas Haas, Carmen Kass, Frankie Rayder, Matt Levin, Justin Theroux, Andy Dick, Woodrow Asai, Andrew Wilson, Vikram Chatwal, Kashana, Jonah Luber, Michael McAlpin, Ève Salvail, Shavo Odadjian, Eliot Johnson, Richard Gladys, Amy Stiller, John Vargas, Jennifer Coolidge, Tony Kanal, Endre Hules, Nora Dunn, Ric Pipino, Jerry Stahl, Jennifer McComb, Johann Urb, Luc Commeret, Herb Lieberz, Zoya, Colin McNish, Darren Copeland, Richard Stanley, Shabazz Richardson, Rohan Quine, Eric Winzenried, Svetlana, Charles Brame, James Marsden, Rudy Segura, Randall Slavin, Patton Oswalt, Irina Pantaeva, Stan Chu, Kum Ming Ho, Theo Kogan, Lam Bor, Angel 11:11, Luther Creek, Dechen Thurman, Kenny Max, Kina, David Pressman, Godfrey, Taj Crown, Richie Rich, King, Frederic Fekkai, Kevyn Aucoin, Boris Kachscovsky, Mitch Winston, Mason Webb, Alexa Nikolas, Victoria Beckham, Gavin Rossdale",6.5,61.0,United States,English
