imdbID,Title,Year,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
3606756,Incredibles 2,2018,Brad Bird,Brad Bird,Michael Giacchino,"Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner, Catherine Keener, Eli Fucile, Bob Odenkirk, Samuel L. Jackson, Michael Bird, Sophia Bush, Brad Bird, Phil LaMarr, Isabella Rossellini, Adam Gates, Jonathan Banks, John Ratzenberger, Bill Wise, Nicholas Bird, Paul Eiding, Barry Bostwick, Michael B. Johnson, Jere Burns, Adam Rodriguez, Kimberly Adair Clark, Maeve Andrews, Stephen Apostolina, Robin Atkin Downes, Kimberly Bailey, Sola Bamis, Steve Blum, Kelly Bonbright, Cathy Cavadini, June Christopher, Robert Clotworthy, David Cowgill, Wendy Cutler, Rebecca Davis, Debi Derryberry, Bryan Dluhy, Terri Douglas, Greg Dykstra, Ted Evans, Dave Fennoy, Jennifer Crystal Foley, Eddie Frierson, Grace Geller, Jean Gilpin, Jackie Gonneau, Richie Gordon, Karen Huie, Justine Huxley, Andrew Kishino, Jeff Lapensee, Patricia Lentz, Marcella Lentz-Pope, A.J. LoCascio, Yuri Lowenthal, Austin Madison, Scott Menville, Piotr Michael, Melanie Minichino, Max Mittelman, Kitty Newton, Teddy Newton, Jonathan Nichols-Navarro, Nina Ozier, Paul Pape, Jacqueline Pinol, Michael Ralph, Usher, Lynwood Robinson, Dennis Singletary, Alyson Stoner, Pepper Sweeney, Shane Sweet, Fred Tatasciore, Paula Tiso, Toya Turner, Diamond White, Scott Whyte, Wally Wingert, Matthew Wood, Joe Zieja, Noelle Zuber",7.5,80.0,United States,English
317219,Cars,2006,John Lasseter,"John Lasseter, Jørgen Klubien, Dan Fogelman, Phil Lorin, Kiel Murray, Joe Ranft",Randy Newman,"Owen Wilson, Paul Newman, Bonnie Hunt, Larry the Cable Guy, Cheech Marin, Tony Shalhoub, Guido Quaroni, Jenifer Lewis, Paul Dooley, Michael Wallis, George Carlin, Katherine Helmond, John Ratzenberger, Joe Ranft, Michael Keaton, Richard Petty, Jeremy Piven, Bob Costas, Darrell Waltrip, Richard Kind, Edie McClurg, Humpy Wheeler, Tom Magliozzi, Ray Magliozzi, Lynda Petty, Andrew Stanton, Dale Earnhardt Jr., Michael Schumacher, Jay Leno, Mario Andretti, Sarah Clark, Mike Nelson, Jonas Rivera, Lou Romano, Adrian Ochoa, E.J. Holowicki, Elissa Knight, Lindsey Collins, Larry Benton, Douglas Keever, Tom Hanks, Tim Allen, Billy Crystal, John Goodman, Dave Foley, Jack Angel, Michael Bell, Bob Bergen, Susan Blu, Andrea Boerries, Marco Boerries, Rodger Bumpass, Torbin Xan Bullock, Richard Cawood, Scott Clark, Kathy Coates, John Cygan, Jennifer Darling, Paul Eiding, Bill Farmer, Brian Fee, Teresa Ganzel, Craig Good, Jess Harnell, Artie Kempner, Hooman Khalili, Sonoko Konishi, Erik Langley, Sherry Lynn, Danny Mann, Mickie McGowan, Laraine Newman, Teddy Newton, Colleen O'Shaughnessey, Bob Peterson, Steve Purcell, Jan Rabson, A.J. Riebli III, Dan Scanlon, Stephen Schaffer, Ken Schretzmann, Bob Scott, Matt Staudt, Jay Ward, Jim Ward, Colette Whitaker, Jeremy Clarkson",7.3,73.0,United States,English
120363,Toy Story 2,1999,John Lasseter,"Andrew Stanton, Rita Hsiao, Doug Chamberlin, Chris Webb",Randy Newman,"Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer, Don Rickles, Jim Varney, Wallace Shawn, John Ratzenberger, Annie Potts, Wayne Knight, John Morris, Laurie Metcalf, Estelle Harris, R. Lee Ermey, Jodi Benson, Jonathan Harris, Joe Ranft, Andrew Stanton, Jeff Pidgeon, Jack Angel, Bob Bergen, Mary Kay Bergman, Sheryl Bernstein, Rodger Bumpass, Corey Burton, Rachel Davey, Debi Derryberry, Jessica Evans, Bill Farmer, Pat Fraley, Jess Harnell, John Lasseter, Nicolette Little, Sherry Lynn, Mickie McGowan, Andi Peters, Phil Proctor, Jan Rabson, Carly Schroeder, Madylin Sweeten, Hannah Unkrich, Lee Unkrich, Dave Foley, Frank Welker",7.9,88.0,United States,English
266543,Finding Nemo,2003,Andrew Stanton,"David Reynolds, Bob Peterson, Andrew Stanton",Thomas Newman,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Geoffrey Rush, Brad Garrett, Allison Janney, Austin Pendleton, Stephen Root, Vicki Lewis, Joe Ranft, Andrew Stanton, Elizabeth Perkins, Nicholas Bird, Bob Peterson, Barry Humphries, Eric Bana, Bruce Spence, Bill Hunter, LuLu Ebeling, Jordan Ranft, Erica Beck, Erik Per Sullivan, John Ratzenberger, Carlos Alazraqui, Alec Medlock, Bob Bergen, Nicole Miller, Geoff Brooks, Lisa Peers, Paul Eiding, Phil Proctor, Leland Grossman, Daryl Sabara, Lili Ishida, Emmett Shoemaker, Oliver Kindred, Ben Stanton, Danny Mann, Kali Whitehurst, Rove McManus, James S. Baker, Vanessa Marano, Susan Blu, Annelise Nolting, Jeff Pidgeon, Jennifer Darling, Aaron Fors, Katherine Ringgold, Jess Harnell, David Ian Salter, Caroline Kindred, Sherry Lynn, Jim Ward, Mickie McGowan, Jack Angel, Laura Marano, Bobby Block, Laraine Newman, Jane Carr, Jessie Flower, Jan Rabson, Bradley Trevor Greive, Evan Sabara, Marc John Jefferies, Eliza Schneider, Lee Unkrich, Noah Luke",8.2,90.0,United States,English
5537002,Killers of the Flower Moon,2023,Martin Scorsese,"Martin Scorsese, Eric Roth",Robbie Robertson,"Leonardo DiCaprio, Robert De Niro, Lily Gladstone, Jesse Plemons, Tantoo Cardinal, John Lithgow, Brendan Fraser, Cara Jade Myers, JaNae Collins, Jillian Dion, Jason Isbell, William Belleau, Louis Cancelmi, Scott Shepherd, Everett Waller, Tahlee Redcorn, Yancey Red Corn, Tatanka Means, Tommy Schultz, Sturgill Simpson, Ty Mitchell, Gary Basaraba, Charlie Musselwhite, Pat Healy, Steve Witting, Steve Routman, Gene Jones, Michael Abbott Jr., J.C. MacKenzie, Jack White, Larry Sellers, Barry Corbin, Gabriel Casdorph, Wally Welch, James Roman Dailey Jr., Christopher Cote, Randy Houser, Moe Headrick, Pete Yorn, Margaret Shannon-Sisk, Moira Redcorn, Chase Parker, Jarad Looper, John Gibbs, Jerry Logsdon, Jacob Lux, Xavier Toehay, Mike Cook, Katherine Willis, Delani Chambers, Zachary Hokeah, Talon Satepauhoodle, Chance Rush, Dana Daylight, Mahada Sanders, Jennifer Rader, Ben Hall, John Q. Wilson, Beau Smith, Victor McCay, Nathalie Standingcloud, Jay Paulson, Marvin E. Stepson Jr., Tracey Ann Moore, Easton Wade Yellowfish, Reignen Yellowfish, Candice Costello, Father Chris Daigle, Jerry Wolf, Addie Roanhorse, Justin France, Erica Pretty Eagle Moore, Mason Cunningham, Norma Jean, Elisha Pratt, Desireee Storm Brave, Margaret Gray, Christopher Hill, Dolan Wilson, Jackie Wyatt, Rayna Gellert, Nokosee Fields, Kieran Kane, Lucas Ross, Elijah Cemp Ragsdale, Vanessa Rose Pham, Terry Allen, Jo Harvey Allen, Sarah Spurger, Joshua Close, Elden Henson, Kinsleigh McNac, Roanin Davis, David Fields, Anthony J. Harvey, Stephen Berkman, Joseph Spinelli, William Alyn Hill, Blaine Hall, Brent Langdon",7.6,89.0,United States,English
107048,Groundhog Day,1993,Harold Ramis,"Danny Rubin, Harold Ramis",George Fenton,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky, Brian Doyle-Murray, Marita Geraghty, Angela Paton, Rick Ducommun, Rick Overton, Robin Duke, Carol Bivins, Willie Garson, Ken Hudson Campbell, Les Podewell, Rod Sell, Tom Milanovich, John M. Watson Sr., Peggy Roeder, Harold Ramis, David Pasquesi, Lee Sellars, Chet Dubowski, C.O. Erickson, Sandy Maschmeyer, Leighanne O'Neil, Evangeline Binkley, Samuel Mages, Ben Zwick, Hynden Walch, Michael Shannon, Timothy Hendrickson, Martha Webster, Angela Gollan, Shaun Chaiyabhat, Dianne B. Shaw, Barbara Ann Grimes, Ann Heekin, Lucina Paquet, Brenda Pickleman, Amy Murdoch, Eric Saiet, Lindsay Albert, Roger Adler, Ben A. Fish, Don Riozz McNichols, Brian Willig, Richard Henzel, Rob Riley, Tony DeGuide, Reni Santoni",8.0,72.0,United States,English
327056,Mystic River,2003,Clint Eastwood,Brian Helgeland,Clint Eastwood,"Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne, Marcia Gay Harden, Laura Linney, Kevin Chapman, Tom Guiry, Emmy Rossum, Spencer Treat Clark, Andrew Mackin, Adam Nelson, Robert Wahlberg, Jenny O'Hara, John Doman, Cameron Bowen, Jason Kelly, Connor Paolo, T. Bruce Page, Miles Herter, Cayden Boyd, Tori Davis, Jonathan Togo, Shawn Fitzgibbon, Will Lyman, Celine du Tertre, Ari Graynor, Zabeth Russell, Joe Stapleton, Susan Willis, José Ramón Rosario, Tom Kemp, Charley Broderick, Lonnie Farmer, Celeste Oliva, Bates Wilder, Douglass Bowen Flynn, Bill Thorpe, Matty Blake, Ken Cheeseman, Scott Winters, Thomas Derrah, Jim Smith, Patrick Shea, Duncan B. Putney, Ed O'Keefe, Dave Zee Garison, Michael McGovern, Bill Richards, Michael Peavey, John Franchi, Colleen Kelly, Eli Wallach, Kevin Conway, Frank Ridley, Kris Williams, Jillian Wheeler, Lance Norris, John Zaffis",7.9,84.0,United States,English
9071322,Dark Waters,2019,Todd Haynes,"Mario Correa, Matthew Michael Carnahan",Marcelo Zarvos,"Mark Ruffalo, Anne Hathaway, Tim Robbins, Bill Pullman, Bill Camp, Victor Garber, Mare Winningham, William Jackson Harper, Louisa Krause, Kevin Crowley, Bruce Cromer, Denise Dal Vera, Richard Hagerman, Abi Van Andel, John Newberg, Barry Mulholland, Jeffrey Grover, Jim Azelvandre, Graham Caldwell, William 'Bucky' Bailey, Marcia Dangerfield, Brian Gallagher, Michael Haney, Barry G. Bernson, Michael King, Greg Violand, Michael Joseph Thomas Ward, John Moll, Clara Harris, Bella Falcone, Scarlett Hicks, Amy Morse, Aidan Brogan, Nathan Slaughter, Beau Hartwig, Jacob Bukowski, Keating P. Sharp, Mikel Furlow, Amy Warner, Linnea Bond, David Myers Gregory, Shyra Thomas, Ian Short, Kyndra Jefferies, Courtney DeCosky, Ken Early, Kelly Mengelkoch, Annie Fitzpatrick, Buz Davis, Ronald Jenkins, Wynn Reichert, Mike Seely, Teri Clark, Brian Robertson, Chaney Morrow, Jon Osbeck, Clyde Tyrone Harper, Lisa DeRoberts, Sara Mackie, Nathan Neorr, Barbara Ann Crumm, Sheryl Annette Colley, Logan Laskarzewski, Phil Fiorini, Manuel Venegas Zepeda, Jennie Malone, Jason M. Griggs, George Zamary, Kurt Roberson, Todd Minobe, Jim Laprelle, Sydney Miles, Catch Farley, Trent Rowland, Geoff Falk, Glen Yrigoyen, Elizabeth Marvel, Ming Wang, Caleb Dwayne Tucker, Lea Hutton Beasmore, Anita Farmer Bergman, Lyman Chen, Tyler Craig, David Fultz, Robert Gerding, John W. Harden, Dennis Craig Hensley, Daniel R. Hill, Marc Hockl, Sue Hopkins, Matt Hudson, Conner P. Kelley, Angel Kerns, Bret Aaron Knower, Rodger Masten, David Pittinger, Joanne Popolin, Ramona Schwalbach, Carly Tamborski, Derek Polen",7.6,73.0,United States,English
134119,The Talented Mr. Ripley,1999,Anthony Minghella,Anthony Minghella,Gabriel Yared,"Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett, Philip Seymour Hoffman, Jack Davenport, James Rebhorn, Sergio Rubini, Philip Baker Hall, Celia Weston, Fiorello, Stefania Rocca, Ivano Marescotti, Anna Longhi, Alessandro Fabrizi, Lisa Eichhorn, Gretchen Egolf, Jack Willis, Frederick Alexander Bosche, Dario Bergesio, Larry Kaplan, Claire Hardwick, Antonio Prester, Lorenzo Mancuso, Onofrio Mancuso, Massimo Reale, Emanuele Carucci Viterbi, Caterina Deregibus, Silvana Bosi, Gianfranco Barra, Renato Scarpa, Deirdre Lovejoy, Brian Tarantina, Guy Barker, Bernardo Sassetti, Perico Sambeat, Gene Calderazzo, Joseph Lepore, Rosario Giuliuni, Eddy Palerno, Byron Wallen, Pete King, Clark Tracey, Jean Toussaint, Geoff Gascoyne, Carlo Negroni, Giuseppe Fiorello, Marco Quaglia, Alessandra Vanzi, Marco Rossi, Roberto Valentini, Francesco Bovino, Stefano Canettieri, Marco Foti, Ludovica Tinghi, Nicola Pannelli, Paolo Calabresi, Pietro Ragusa, Simone Empler, Gianluca Secci, Manuel Ruffini, Pierpaolo Lovino, Roberto Di Palma, Dominic Fumusa",7.4,76.0,United States,English
9639470,Last Night in Soho,2021,Edgar Wright,"Krysty Wilson-Cairns, Edgar Wright",Steven Price,"Thomasin McKenzie, Anya Taylor-Joy, Matt Smith, Rita Tushingham, Michael Ajao, Synnøve Karlsen, Pauline McLynn, Terence Stamp, Diana Rigg, Aimée Cassettari, Colin Mace, Jessie Mei Li, Kassius Nelson, Rebecca Harrod, Alan Mahon, Connor Calland, Josh Zaré, Jacqui-Lee Pryce, Elizabeth Berrington, James Phelps, Oliver Phelps, Beth Singh, Paul Brightwell, Will Rogers, Terence Frisch, Celeste Dring, Jeanie Wishes, Andrew Bicknell, Adam Sopp, Richard Corgan, Michael Mears, Tom Hartwell, Paul Hamilton, Wayne Cater, Sam Claflin, Sam Parks, Alan Ruscoe, Margaret Nolan, Christopher Carrico, Kent Goldfinch, Ian Harrod, Ian Hartley, Daniel Maggott, Richard O'Sullivan, Michael Jibson, Lisa McGrillis, Al Roberts, Derek Lea, Lati Gbaja, Paul Riddell, Katrina Vasilieva, Ashley Shaw",7.0,65.0,United Kingdom,English
421715,The Curious Case of Benjamin Button,2008,David Fincher,Eric Roth,Alexandre Desplat,"Brad Pitt, Cate Blanchett, Taraji P. Henson, Julia Ormond, Jason Flemyng, Tilda Swinton, Mahershala Ali, Jared Harris, Elias Koteas, Phyllis Somerville, Faune Chambers Watkins, Donna DuPlantier, Jacob Tolano, Earl Maddox, Ed Metzger, Danny Vinson, David Jensen, Joeanna Sayler, Fiona Hale, Patrick Thomas O'Brien, Marion Zinser, Peter Donald Badalamenti II, Danny Nelson, Paula Gray, Lance E. Nichols, Rampai Mohadi, Troi Bechet, Elle Fanning, Ted Manson, Clay Cullen, Edith Ivey, Robert Towers, Sonya Leslie, Yasmine Abriel, Madisen Beaty, Tom Everett, Don Creech, Christopher DesRoches, Joshua Desroches, Richmond Arquette, Josh Stewart, Ilia Volok, David Ross Paterson, Taren Cunningham, Myrton Running Wolf, Stephen Monroe Taylor, Devyn A. Tyler, Adrian Armas, Wilbur Fitzgerald, Ashley Nolan, Louis Herthum, Katta Hules, Rus Blackwell, Joel Bissonnette, Deneen Tyler, Spencer Daniels, Chandler Canterbury, Charles Henry Wyson, Jessica Cropper, Katherine Crockett, Bianca Roe, Emma Degerstedt, Megan Brown, Clay Chamberlin, Leslie Augustine, Blake Balu, Aliane Baquerot, Brett Beoubay, Allen Boudreaux, Eve Brent, David E. Brown, Jake Carpenter, Walter Delmar, Louis Dupuy, Marian Filali, Ron Flagge, Joe Fontana, Garrett Forbes, Tiffany Forest, Debby Gaudet, Simone-Elise Girard, Geraldine Glenn, Zuri Goldman, Malerie Grady, Bob Harter, Rhonda Huete, Grant James, Christopher Karl Johnson, Shiloh Jolie, Spencer Kayden, Jonathan Lane, Shane LeCocq, Kevin Lorio, Audrey Lynn, Angelina McCoy, Harlon Miller, Valeska Miller, Jay Oliver, Antonia Putiloff, Sean Ross",7.8,70.0,United States,English
1051906,The Invisible Man,2020,Leigh Whannell,Leigh Whannell,Benjamin Wallfisch,"Elisabeth Moss, Aldis Hodge, Storm Reid, Michael Dorman, Harriet Dyer, Oliver Jackson-Cohen, Benedict Hardie, Zara Michales, Renee Lim, Sam Smith, Nick Kici, Vivienne Greer, Anthony Brandon Wong, Serag Mohammed, Nash Edgerton, Nicholas Hope, Cardwell Lynch, Xavier Fernández, Cleave Williams, Brian Meegan, Amali Golden, Dennis Kreusler, Michael Knott, Randolph Fields",7.1,72.0,United States,English
167261,The Lord of the Rings: The Two Towers,2002,Peter Jackson,"Stephen Sinclair, Philippa Boyens, Peter Jackson, Fran Walsh",Howard Shore,"Elijah Wood, Ian McKellen, Viggo Mortensen, Sean Astin, Andy Serkis, John Rhys-Davies, Orlando Bloom, Bernard Hill, Miranda Otto, Dominic Monaghan, Billy Boyd, Christopher Lee, Cate Blanchett, Liv Tyler, Hugo Weaving, David Wenham, Brad Dourif, Karl Urban, Craig Parker, Bruce Allpress, John Bach, Sala Baker, Jed Brophy, Sam Comery, Calum Gittins, Phil Grieve, Bruce Hopkins, Paris Howe Strewe, Nathaniel Lees, John Leigh, Robbie Magasiva, Robyn Malcolm, Bruce Phillips, Robert Pollock, Olivia Tennet, Raymond Trickitt, Stephen Ure, Billy Jackson, Katie Jackson, Victoria Beynon-Cole, Lee Hartley, Frazer Anderson, Ben Barrington, Jarl Benzon, Jørn Benzon, Owen Black, Dorothy Anne Bonner, Ben Britton, Riley Brophy, Alistair Browning, Alix Bushnell, Sean Button, Ryan Carey, Rodney Cook, Augie Davis, Mana Hira Davis, Shane Dawson, Karlos Drinkwater, Aron Eastwood, Frank Edwards, Clint Elvy, Alexia Fairbrother, Daniel Falconer, Siaosi Fonua, Kester Fordham, Michael Fowler, Ben Fransham, Frank Goldingham, Winham Hammond, Jonathan Harding, Lucas Hayward, Dan Hennah, Jason Hood, Lani Jackson, Peter Jackson, Gareth Jensen, Sam Kelly, Richard Knowles, Sandro Kopp, Sam La Hood, Don Langridge, Michael Lawrence, Alan Lee, Dra McKay, Joseph Mika-Hunt, Dean Morganty, Henry Mortensen, Francis Mountjoy, Paul Norell, Barrie M. Osborne, Allan Poppleton, Gareth Reeves, Miranda Rivers, Campbell Rousselle, Matthew J. Saville, Samuel E. Shore, Allan Smith, Greg Tozer, Piripi Waretini, Tim Wong",8.8,87.0,United States,English
316654,Spider-Man 2,2004,Sam Raimi,Alvin Sargent,Danny Elfman,"Tobey Maguire, Kirsten Dunst, James Franco, Alfred Molina, Rosemary Harris, J.K. Simmons, Donna Murphy, Daniel Gillies, Dylan Baker, Bill Nunn, Vanessa Ferlito, Aasif Mandvi, Willem Dafoe, Cliff Robertson, Ted Raimi, Elizabeth Banks, Bruce Campbell, Gregg Edelman, Ilya Baskin, Mageina Tovah, Daniel Dae Kim, Hal Sparks, Joel McHale, Stan Lee, Kelly Connell, Brent Briscoe, Emily Deschanel, Jason Fiore-Ortiz, Scott Spiegel, Andy Bale, Christine Estabrook, Molly Cheek, John Paxton, Joy Bryant, Joanne Baron, Peter McRobbie, Timothy Jerome, Taylor Gilbert, Peter Vouras, Donnell Rawlings, Zachry Rogers, Ella Rogers, Louis Lombardi, Marc John Jefferies, Roshon Fegan, Brendan Patrick Connor, Reed Diamond, Dan Callahan, Elyse Dinh, John Landis, Tim Storms, Susie Park, Patricia M. Peters, Michael Edward Thomas, Anne Betancourt, Venus Lam, Bill E. Rogers, Joe Virzi, Tom Carey, Jopaul Van Epp, Weston Epp, Peter Allas, Brianna Brown, Bill Calvert, Tony Campisi, Joey Diaz, Chloe Dykstra, Simone Gordon, Dan Hicks, Julia Max, Savannah Pope, Timothy Patrick Quill, Jill Sayre, Rickey G. Williams, Michael Arthur, Frank Bonsangue, Cindy Cheung, Phil LaMarr, Andre M. Johnson, Peter Cincotti, Troy Metcalf, Scott Ross, Bonnie Somerville, Wesley Volcy, Lou Volpe, Garrett Warren, Joseph M. Caracciolo, David Boston, Sho Brown, Sal Ardisi, Edward Johnson, Grant Curtis, Vince Cupone, William E. Corcoran, Mohammed Hassan, Rachel Lehrer, Gene LeBell, Lorelei Llee, Joseph Nelson, Claudia Katz Minnick",7.5,83.0,United States,English
372784,Batman Begins,2005,Christopher Nolan,"Christopher Nolan, David S. Goyer","Hans Zimmer, James Newton Howard","Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, Cillian Murphy, Tom Wilkinson, Rutger Hauer, Ken Watanabe, Mark Boone Junior, Linus Roache, Morgan Freeman, Larry Holden, Gerard Murphy, Colin McFarlane, Sara Stewart, Gus Lewis, Richard Brake, Rade Šerbedžija, Emma Lockhart, Christine Adams, Catherine Porter, John Nolan, Karen David, Jonathan D. Ellis, Tamer Hassan, Ronan Leahy, Vincent Wong, Tom Wu, Mark Chiu, Turbo Kong, Stuart Yung Sai-Kit, Chike Chan, Tenzin Clive Ball, Tenzin Gyurme, Jamie Cho, David Murray, John Kazek, Darragh Kelly, Patrick Nolan, Joseph Rye, Kwaku Ankomah, Jo Martin, Charles Edwards, Lucy Russell, Timothy Deenihan, David Bedella, Flavia Masetto, Emily Steven-Daly, Martin McDougall, Noah Lee Margetts, Joe Hanley, Karl Shiels, Roger Griffiths, Stephen Walters, Richard Laing, Matt Miller, Risteard Cooper, Shane Rimmer, Jeremy Theobald, Alexandra Bastedo, Soo Hee Ding, Conn Horgan, Phill Curr, Jack Gleeson, John Judd, Sarah Wateridge, Charlie Kranz, Terry McMahon, Cedric Young, Tim Booth, Tom Nolan, Leon Delroy Williams, Roger Yuan, Joe Sargent, Mel Taylor, Ilyssa Fradin, Andrew Pleavin, Jeff Christian, John Burke, Earlene Bentley, Alex Moggridge, Jay Buozzi, Jordan Shaw, Omar Mostafa, Patrick Pond, Poppy Tierney, Rory Campbell, Fabio Cardascia, Spencer Wilding, Mark Rhino Smith, Khan Bonfils, Dave Legeno, Ruben Halse, Rodney Ryan, Dominic Burgess, Nadia Cameron-Blakey, Mark Straker, T.J. Ramini, Kieran Hurley",8.2,70.0,United States,English
330373,Harry Potter and the Goblet of Fire,2005,Mike Newell,Steve Kloves,Patrick Doyle,"Daniel Radcliffe, Rupert Grint, Emma Watson, Brendan Gleeson, Michael Gambon, Robert Pattinson, Ralph Fiennes, Robbie Coltrane, Alan Rickman, David Tennant, Predrag Bjelac, Clémence Poésy, Stanislav Yanevski, Frances de la Tour, Roger Lloyd Pack, Miranda Richardson, Gary Oldman, Jason Isaacs, Maggie Smith, Timothy Spall, David Bradley, Warwick Davis, Tom Felton, Robert Hardy, Shirley Henderson, Mark Williams, Eric Sykes, James Phelps, Oliver Phelps, Bonnie Wright, Jeff Rawle, Philip Rham, Olivia Higginbottom, Ashley Artus, Alex Palmer, Shashi Rami, Richard Rosson, Sheila Allen, Su Elliot, Anne Lacy, Flip Webster, David Sterne, Christopher Whittingham, Liam McKenna, Campbell Graham, Margery Mason, Katie Leung, Matthew Lewis, William Melling, Devon Murray, Afshan Azad, Shefali Chowdhury, Angelica Mandy, Tolga Safer, Alfred Enoch, Louis Doyle, Jamie Waylett, Josh Herdman, Charlotte Skeoch, Robert Wilfort, Tiana Benjamin, Henry Lloyd-Hughes, Jarvis Cocker, Jonny Greenwood, Philip Selway, Steve Mackey, Jason Buckle, Steven Claydon, Alan Watts, Adrian Rawlins, Geraldine Somerville, Sophie Lamont, Hazel Keech, Kevin Hudson",7.7,81.0,United Kingdom,English
